Sexo;Edad;Sector económico;Periodo;Total
Ambos sexos;De 55 y más años;Agricultura;2024T3;5,5
Ambos sexos;De 55 y más años;Agricultura;2024T2;4,4
Ambos sexos;De 55 y más años;Agricultura;2024T1;4,4
Ambos sexos;De 55 y más años;Agricultura;2023T4;4,1
Ambos sexos;De 55 y más años;Agricultura;2023T3;5,4
Ambos sexos;De 55 y más años;Agricultura;2023T2;4,9
Ambos sexos;De 55 y más años;Agricultura;2023T1;4
Ambos sexos;De 55 y más años;Agricultura;2022T4;4,2
Ambos sexos;De 55 y más años;Agricultura;2022T3;6,9
Ambos sexos;De 55 y más años;Agricultura;2022T2;5
Ambos sexos;De 55 y más años;Agricultura;2022T1;4,4
Ambos sexos;De 55 y más años;Agricultura;2021T4;3,8
Ambos sexos;De 55 y más años;Agricultura;2021T3;4,9
Ambos sexos;De 55 y más años;Agricultura;2021T2;3,4
Ambos sexos;De 55 y más años;Agricultura;2021T1;5,7
Ambos sexos;De 55 y más años;Agricultura;2020T4;3,9
Ambos sexos;De 55 y más años;Agricultura;2020T3;5,2
Ambos sexos;De 55 y más años;Agricultura;2020T2;5,9
Ambos sexos;De 55 y más años;Agricultura;2020T1;4,8
Ambos sexos;De 55 y más años;Agricultura;2019T4;5
Ambos sexos;De 55 y más años;Agricultura;2019T3;5,5
Ambos sexos;De 55 y más años;Agricultura;2019T2;5,2
Ambos sexos;De 55 y más años;Agricultura;2019T1;3,5
Ambos sexos;De 55 y más años;Agricultura;2018T4;4,2
Ambos sexos;De 55 y más años;Agricultura;2018T3;5,5
Ambos sexos;De 55 y más años;Agricultura;2018T2;4,4
Ambos sexos;De 55 y más años;Agricultura;2018T1;4,1
Ambos sexos;De 55 y más años;Agricultura;2017T4;3,5
Ambos sexos;De 55 y más años;Agricultura;2017T3;4,3
Ambos sexos;De 55 y más años;Agricultura;2017T2;4
Ambos sexos;De 55 y más años;Agricultura;2017T1;3,3
Ambos sexos;De 55 y más años;Agricultura;2016T4;3,7
Ambos sexos;De 55 y más años;Agricultura;2016T3;4
Ambos sexos;De 55 y más años;Agricultura;2016T2;4,1
Ambos sexos;De 55 y más años;Agricultura;2016T1;4,1
Ambos sexos;De 55 y más años;Agricultura;2015T4;4,4
Ambos sexos;De 55 y más años;Agricultura;2015T3;4,7
Ambos sexos;De 55 y más años;Agricultura;2015T2;4,1
Ambos sexos;De 55 y más años;Agricultura;2015T1;3,9
Ambos sexos;De 55 y más años;Agricultura;2014T4;4,1
Ambos sexos;De 55 y más años;Agricultura;2014T3;4,6
Ambos sexos;De 55 y más años;Agricultura;2014T2;3,7
Ambos sexos;De 55 y más años;Agricultura;2014T1;3,7
Ambos sexos;De 55 y más años;Agricultura;2013T4;3,7
Ambos sexos;De 55 y más años;Agricultura;2013T3;3,6
Ambos sexos;De 55 y más años;Agricultura;2013T2;4,2
Ambos sexos;De 55 y más años;Agricultura;2013T1;3,8
Ambos sexos;De 55 y más años;Agricultura;2012T4;4,1
Ambos sexos;De 55 y más años;Agricultura;2012T3;4,3
Ambos sexos;De 55 y más años;Agricultura;2012T2;3,7
Ambos sexos;De 55 y más años;Agricultura;2012T1;3,6
Ambos sexos;De 55 y más años;Agricultura;2011T4;3,4
Ambos sexos;De 55 y más años;Agricultura;2011T3;3,9
Ambos sexos;De 55 y más años;Agricultura;2011T2;3,9
Ambos sexos;De 55 y más años;Agricultura;2011T1;3,6
Ambos sexos;De 55 y más años;Agricultura;2010T4;4
Ambos sexos;De 55 y más años;Agricultura;2010T3;4,4
Ambos sexos;De 55 y más años;Agricultura;2010T2;4,2
Ambos sexos;De 55 y más años;Agricultura;2010T1;3,6
Ambos sexos;De 55 y más años;Agricultura;2009T4;4,3
Ambos sexos;De 55 y más años;Agricultura;2009T3;5,7
Ambos sexos;De 55 y más años;Agricultura;2009T2;5
Ambos sexos;De 55 y más años;Agricultura;2009T1;5
Ambos sexos;De 55 y más años;Agricultura;2008T4;6
Ambos sexos;De 55 y más años;Agricultura;2008T3;6,4
Ambos sexos;De 55 y más años;Agricultura;2008T2;6,4
Ambos sexos;De 55 y más años;Agricultura;2008T1;4,9
Ambos sexos;De 55 y más años;Industria;2025T4;3,3
Ambos sexos;De 55 y más años;Industria;2025T3;3,6
Ambos sexos;De 55 y más años;Industria;2025T2;3,6
Ambos sexos;De 55 y más años;Industria;2025T1;3,6
Ambos sexos;De 55 y más años;Industria;2024T4;3,2
Ambos sexos;De 55 y más años;Industria;2024T3;2,6
Ambos sexos;De 55 y más años;Industria;2024T2;2,6
Ambos sexos;De 55 y más años;Industria;2024T1;2,8
Ambos sexos;De 55 y más años;Industria;2023T4;2,7
Ambos sexos;De 55 y más años;Industria;2023T3;2,8
Ambos sexos;De 55 y más años;Industria;2023T2;3,2
Ambos sexos;De 55 y más años;Industria;2023T1;3,3
Ambos sexos;De 55 y más años;Industria;2022T4;3,9
Ambos sexos;De 55 y más años;Industria;2022T3;2,4
Ambos sexos;De 55 y más años;Industria;2022T2;2,7
Ambos sexos;De 55 y más años;Industria;2022T1;3
Ambos sexos;De 55 y más años;Industria;2021T4;2,3
Ambos sexos;De 55 y más años;Industria;2021T3;2,3
Ambos sexos;De 55 y más años;Industria;2021T2;2,5
Ambos sexos;De 55 y más años;Industria;2021T1;3,3
Ambos sexos;De 55 y más años;Industria;2020T4;4,5
Ambos sexos;De 55 y más años;Industria;2020T3;4,8
Ambos sexos;De 55 y más años;Industria;2020T2;4,8
Ambos sexos;De 55 y más años;Industria;2020T1;3,9
Ambos sexos;De 55 y más años;Industria;2019T4;3,2
Ambos sexos;De 55 y más años;Industria;2019T3;4,3
Ambos sexos;De 55 y más años;Industria;2019T2;3,8
Ambos sexos;De 55 y más años;Industria;2019T1;3
Ambos sexos;De 55 y más años;Industria;2018T4;3,3
Ambos sexos;De 55 y más años;Industria;2018T3;2,8
Ambos sexos;De 55 y más años;Industria;2018T2;3,2
Ambos sexos;De 55 y más años;Industria;2018T1;3,1
Ambos sexos;De 55 y más años;Industria;2017T4;2,9
Ambos sexos;De 55 y más años;Industria;2017T3;2,4
Ambos sexos;De 55 y más años;Industria;2017T2;2,9
Ambos sexos;De 55 y más años;Industria;2017T1;2,8
Ambos sexos;De 55 y más años;Industria;2016T4;2,7
Ambos sexos;De 55 y más años;Industria;2016T3;2,4
Ambos sexos;De 55 y más años;Industria;2016T2;2,6
Ambos sexos;De 55 y más años;Industria;2016T1;2,5
Ambos sexos;De 55 y más años;Industria;2015T4;2,1
Ambos sexos;De 55 y más años;Industria;2015T3;3
Ambos sexos;De 55 y más años;Industria;2015T2;2,9
Ambos sexos;De 55 y más años;Industria;2015T1;2,1
Ambos sexos;De 55 y más años;Industria;2014T4;2,5
Ambos sexos;De 55 y más años;Industria;2014T3;2,4
Ambos sexos;De 55 y más años;Industria;2014T2;3
Ambos sexos;De 55 y más años;Industria;2014T1;3,5
Ambos sexos;De 55 y más años;Industria;2013T4;3,6
Ambos sexos;De 55 y más años;Industria;2013T3;3,1
Ambos sexos;De 55 y más años;Industria;2013T2;4,2
Ambos sexos;De 55 y más años;Industria;2013T1;5,1
Ambos sexos;De 55 y más años;Industria;2012T4;4,2
Ambos sexos;De 55 y más años;Industria;2012T3;4,2
Ambos sexos;De 55 y más años;Industria;2012T2;5,4
Ambos sexos;De 55 y más años;Industria;2012T1;4,2
Ambos sexos;De 55 y más años;Industria;2011T4;3,6
Ambos sexos;De 55 y más años;Industria;2011T3;4,3
Ambos sexos;De 55 y más años;Industria;2011T2;4,5
Ambos sexos;De 55 y más años;Industria;2011T1;4,2
Ambos sexos;De 55 y más años;Industria;2010T4;4,3
Ambos sexos;De 55 y más años;Industria;2010T3;4
Ambos sexos;De 55 y más años;Industria;2010T2;3,8
Ambos sexos;De 55 y más años;Industria;2010T1;4,9
Ambos sexos;De 55 y más años;Industria;2009T4;6,3
Ambos sexos;De 55 y más años;Industria;2009T3;7,8
Ambos sexos;De 55 y más años;Industria;2009T2;7,4
Ambos sexos;De 55 y más años;Industria;2009T1;5,8
Ambos sexos;De 55 y más años;Industria;2008T4;5,7
Ambos sexos;De 55 y más años;Industria;2008T3;3,7
Ambos sexos;De 55 y más años;Industria;2008T2;3,9
Ambos sexos;De 55 y más años;Industria;2008T1;4,1
Ambos sexos;De 55 y más años;Construcción;2025T4;3,4
Ambos sexos;De 55 y más años;Construcción;2025T3;3,6
Ambos sexos;De 55 y más años;Construcción;2025T2;3,4
Ambos sexos;De 55 y más años;Construcción;2025T1;4,2
Ambos sexos;De 55 y más años;Construcción;2024T4;4,3
Ambos sexos;De 55 y más años;Construcción;2024T3;3,9
Ambos sexos;De 55 y más años;Construcción;2024T2;5,2
Ambos sexos;De 55 y más años;Construcción;2024T1;3,9
Ambos sexos;De 55 y más años;Construcción;2023T4;3,9
Ambos sexos;De 55 y más años;Construcción;2023T3;3,4
Ambos sexos;De 55 y más años;Construcción;2023T2;3,2
Ambos sexos;De 55 y más años;Construcción;2023T1;4,6
Ambos sexos;De 55 y más años;Construcción;2022T4;3,3
Ambos sexos;De 55 y más años;Construcción;2022T3;2,6
Ambos sexos;De 55 y más años;Construcción;2022T2;3,7
Ambos sexos;De 55 y más años;Construcción;2022T1;3,2
Ambos sexos;De 55 y más años;Construcción;2021T4;3,1
Ambos sexos;De 55 y más años;Construcción;2021T3;3,3
Ambos sexos;De 55 y más años;Construcción;2021T2;3,6
Ambos sexos;De 55 y más años;Construcción;2021T1;5,1
Ambos sexos;De 55 y más años;Construcción;2020T4;4,2
Ambos sexos;De 55 y más años;Construcción;2020T3;4,4
Ambos sexos;De 55 y más años;Construcción;2020T2;5
Ambos sexos;De 55 y más años;Construcción;2020T1;3,6
Ambos sexos;De 55 y más años;Construcción;2019T4;4,2
Ambos sexos;De 55 y más años;Construcción;2019T3;3,9
Ambos sexos;De 55 y más años;Construcción;2019T2;3,3
Ambos sexos;De 55 y más años;Construcción;2019T1;3,4
Ambos sexos;De 55 y más años;Construcción;2018T4;4,2
Ambos sexos;De 55 y más años;Construcción;2018T3;3,3
Ambos sexos;De 55 y más años;Construcción;2018T2;4,2
Ambos sexos;De 55 y más años;Construcción;2018T1;4,5
Ambos sexos;De 55 y más años;Construcción;2017T4;4,7
Ambos sexos;De 55 y más años;Construcción;2017T3;3,3
Ambos sexos;De 55 y más años;Construcción;2017T2;2,7
Ambos sexos;De 55 y más años;Construcción;2017T1;3,7
Ambos sexos;De 55 y más años;Construcción;2016T4;3,1
Ambos sexos;De 55 y más años;Construcción;2016T3;2,9
Ambos sexos;De 55 y más años;Construcción;2016T2;3
Ambos sexos;De 55 y más años;Construcción;2016T1;4,4
Ambos sexos;De 55 y más años;Construcción;2015T4;3,8
Ambos sexos;De 55 y más años;Construcción;2015T3;3
Ambos sexos;De 55 y más años;Construcción;2015T2;3,1
Ambos sexos;De 55 y más años;Construcción;2015T1;4
Ambos sexos;De 55 y más años;Construcción;2014T4;4,1
Ambos sexos;De 55 y más años;Construcción;2014T3;4,4
Ambos sexos;De 55 y más años;Construcción;2014T2;3,6
Ambos sexos;De 55 y más años;Construcción;2014T1;4,5
Ambos sexos;De 55 y más años;Construcción;2013T4;4
Ambos sexos;De 55 y más años;Construcción;2013T3;4,8
Ambos sexos;De 55 y más años;Construcción;2013T2;5,8
Ambos sexos;De 55 y más años;Construcción;2013T1;6,3
Ambos sexos;De 55 y más años;Construcción;2012T4;6,6
Ambos sexos;De 55 y más años;Construcción;2012T3;6,5
Ambos sexos;De 55 y más años;Construcción;2012T2;7,7
Ambos sexos;De 55 y más años;Construcción;2012T1;7,8
Ambos sexos;De 55 y más años;Construcción;2011T4;8,6
Ambos sexos;De 55 y más años;Construcción;2011T3;9,3
Ambos sexos;De 55 y más años;Construcción;2011T2;10,3
Ambos sexos;De 55 y más años;Construcción;2011T1;7,8
Ambos sexos;De 55 y más años;Construcción;2010T4;8,7
Ambos sexos;De 55 y más años;Construcción;2010T3;12
Ambos sexos;De 55 y más años;Construcción;2010T2;12,4
Ambos sexos;De 55 y más años;Construcción;2010T1;14,2
Ambos sexos;De 55 y más años;Construcción;2009T4;13,9
Ambos sexos;De 55 y más años;Construcción;2009T3;13,9
Ambos sexos;De 55 y más años;Construcción;2009T2;14,6
Ambos sexos;De 55 y más años;Construcción;2009T1;17,6
Ambos sexos;De 55 y más años;Construcción;2008T4;15,7
Ambos sexos;De 55 y más años;Construcción;2008T3;14,2
Ambos sexos;De 55 y más años;Construcción;2008T2;13,8
Ambos sexos;De 55 y más años;Construcción;2008T1;13,6
Ambos sexos;De 55 y más años;Servicios;2025T4;29,4
Ambos sexos;De 55 y más años;Servicios;2025T3;33,1
Ambos sexos;De 55 y más años;Servicios;2025T2;28
Ambos sexos;De 55 y más años;Servicios;2025T1;30,8
Ambos sexos;De 55 y más años;Servicios;2024T4;28
Ambos sexos;De 55 y más años;Servicios;2024T3;28,4
Ambos sexos;De 55 y más años;Servicios;2024T2;24
Ambos sexos;De 55 y más años;Servicios;2024T1;29,4
Ambos sexos;De 55 y más años;Servicios;2023T4;27,5
Ambos sexos;De 55 y más años;Servicios;2023T3;30
Ambos sexos;De 55 y más años;Servicios;2023T2;27,8
Ambos sexos;De 55 y más años;Servicios;2023T1;31,7
Ambos sexos;De 55 y más años;Servicios;2022T4;27,2
Ambos sexos;De 55 y más años;Servicios;2022T3;24
Ambos sexos;De 55 y más años;Servicios;2022T2;25,3
Ambos sexos;De 55 y más años;Servicios;2022T1;24,8
Ambos sexos;De 55 y más años;Servicios;2021T4;23,7
Ambos sexos;De 55 y más años;Servicios;2021T3;24,2
Ambos sexos;De 55 y más años;Servicios;2021T2;21,8
Ambos sexos;De 55 y más años;Servicios;2021T1;27,7
Ambos sexos;De 55 y más años;Servicios;2020T4;27,6
Ambos sexos;De 55 y más años;Servicios;2020T3;27,5
