Sexo;Motivo de no buscar empleo;Edad;Periodo;Total
Ambos sexos;No sabe el motivo;De 55 y más años;2019T2;5,2
Ambos sexos;No sabe el motivo;De 55 y más años;2019T1;5,3
Ambos sexos;No sabe el motivo;De 55 y más años;2018T4;6,3
Ambos sexos;No sabe el motivo;De 55 y más años;2018T3;7,5
Ambos sexos;No sabe el motivo;De 55 y más años;2018T2;7,6
Ambos sexos;No sabe el motivo;De 55 y más años;2018T1;7,1
Ambos sexos;No sabe el motivo;De 55 y más años;2017T4;5
Ambos sexos;No sabe el motivo;De 55 y más años;2017T3;8,8
Ambos sexos;No sabe el motivo;De 55 y más años;2017T2;3,9
Ambos sexos;No sabe el motivo;De 55 y más años;2017T1;3
Ambos sexos;No sabe el motivo;De 55 y más años;2016T4;2,7
Ambos sexos;No sabe el motivo;De 55 y más años;2016T3;3
Ambos sexos;No sabe el motivo;De 55 y más años;2016T2;2,3
Ambos sexos;No sabe el motivo;De 55 y más años;2016T1;1,9
Ambos sexos;No sabe el motivo;De 55 y más años;2015T4;4
Ambos sexos;No sabe el motivo;De 55 y más años;2015T3;4,9
Ambos sexos;No sabe el motivo;De 55 y más años;2015T2;2,2
Ambos sexos;No sabe el motivo;De 55 y más años;2015T1;3,9
Ambos sexos;No sabe el motivo;De 55 y más años;2014T4;4
Ambos sexos;No sabe el motivo;De 55 y más años;2014T3;4,8
Ambos sexos;No sabe el motivo;De 55 y más años;2014T2;2,4
Ambos sexos;No sabe el motivo;De 55 y más años;2014T1;5,9
Ambos sexos;No sabe el motivo;De 55 y más años;2013T4;7
Ambos sexos;No sabe el motivo;De 55 y más años;2013T3;4,1
Ambos sexos;No sabe el motivo;De 55 y más años;2013T2;4,1
Ambos sexos;No sabe el motivo;De 55 y más años;2013T1;2,3
Ambos sexos;No sabe el motivo;De 55 y más años;2012T4;5,2
Ambos sexos;No sabe el motivo;De 55 y más años;2012T3;5,6
Ambos sexos;No sabe el motivo;De 55 y más años;2012T2;5,9
Ambos sexos;No sabe el motivo;De 55 y más años;2012T1;4,8
Ambos sexos;No sabe el motivo;De 55 y más años;2011T4;5,7
Ambos sexos;No sabe el motivo;De 55 y más años;2011T3;6
Ambos sexos;No sabe el motivo;De 55 y más años;2011T2;5,4
Ambos sexos;No sabe el motivo;De 55 y más años;2011T1;7,6
Ambos sexos;No sabe el motivo;De 55 y más años;2010T4;6,5
Ambos sexos;No sabe el motivo;De 55 y más años;2010T3;6,4
Ambos sexos;No sabe el motivo;De 55 y más años;2010T2;2,7
Ambos sexos;No sabe el motivo;De 55 y más años;2010T1;4,3
Ambos sexos;No sabe el motivo;De 55 y más años;2009T4;6,6
Ambos sexos;No sabe el motivo;De 55 y más años;2009T3;6,6
Ambos sexos;No sabe el motivo;De 55 y más años;2009T2;2,7
Ambos sexos;No sabe el motivo;De 55 y más años;2009T1;4,8
Ambos sexos;No sabe el motivo;De 55 y más años;2008T4;5,5
Ambos sexos;No sabe el motivo;De 55 y más años;2008T3;11,2
Ambos sexos;No sabe el motivo;De 55 y más años;2008T2;8,7
Ambos sexos;No sabe el motivo;De 55 y más años;2008T1;8,4
Ambos sexos;No sabe el motivo;De 55 y más años;2007T4;9,5
Ambos sexos;No sabe el motivo;De 55 y más años;2007T3;10,5
Ambos sexos;No sabe el motivo;De 55 y más años;2007T2;10,1
Ambos sexos;No sabe el motivo;De 55 y más años;2007T1;17,5
Ambos sexos;No sabe el motivo;De 55 y más años;2006T4;17,8
Ambos sexos;No sabe el motivo;De 55 y más años;2006T3;18,5
Ambos sexos;No sabe el motivo;De 55 y más años;2006T2;18
Ambos sexos;No sabe el motivo;De 55 y más años;2006T1;19
Ambos sexos;No sabe el motivo;De 55 y más años;2005T4;20,3
Ambos sexos;No sabe el motivo;De 55 y más años;2005T3;28,4
Ambos sexos;No sabe el motivo;De 55 y más años;2005T2;26,5
Ambos sexos;No sabe el motivo;De 55 y más años;2005T1;30,8
Ambos sexos;No clasificable;Total;2025T4;5.097
Ambos sexos;No clasificable;Total;2025T3;5.001,9
Ambos sexos;No clasificable;Total;2025T2;5.025
Ambos sexos;No clasificable;Total;2025T1;5.023
Ambos sexos;No clasificable;Total;2024T4;4.978
Ambos sexos;No clasificable;Total;2024T3;4.974,6
Ambos sexos;No clasificable;Total;2024T2;4.952,3
Ambos sexos;No clasificable;Total;2024T1;4.905,5
Ambos sexos;No clasificable;Total;2023T4;4.839,4
Ambos sexos;No clasificable;Total;2023T3;4.853,8
Ambos sexos;No clasificable;Total;2023T2;4.833,4
Ambos sexos;No clasificable;Total;2023T1;4.726,1
Ambos sexos;No clasificable;Total;2022T4;4.709,3
Ambos sexos;No clasificable;Total;2022T3;4.704,5
Ambos sexos;No clasificable;Total;2022T2;4.739
Ambos sexos;No clasificable;Total;2022T1;4.701,7
Ambos sexos;No clasificable;Total;2021T4;4.687,5
Ambos sexos;No clasificable;Total;2021T3;4.619,6
Ambos sexos;No clasificable;Total;2021T2;4.587,3
Ambos sexos;No clasificable;Total;2021T1;4.567,3
Ambos sexos;No clasificable;Total;2020T4;4.455,2
Ambos sexos;No clasificable;Total;2020T3;4.492,9
Ambos sexos;No clasificable;Total;2020T2;4.464,2
Ambos sexos;No clasificable;Total;2020T1;4.574
Ambos sexos;No clasificable;Total;2019T4;4.491,5
Ambos sexos;No clasificable;Total;2019T3;4.494,8
Ambos sexos;No clasificable;Total;2019T2;4.456,1
Ambos sexos;No clasificable;Total;2019T1;4.416,8
Ambos sexos;No clasificable;Total;2018T4;4.406,9
Ambos sexos;No clasificable;Total;2018T3;4.436,9
Ambos sexos;No clasificable;Total;2018T2;4.411,6
Ambos sexos;No clasificable;Total;2018T1;4.338,5
Ambos sexos;No clasificable;Total;2017T4;4.321,8
Ambos sexos;No clasificable;Total;2017T3;4.315,8
Ambos sexos;No clasificable;Total;2017T2;4.321,7
Ambos sexos;No clasificable;Total;2017T1;4.284,1
Ambos sexos;No clasificable;Total;2016T4;4.280,7
Ambos sexos;No clasificable;Total;2016T3;4.315
Ambos sexos;No clasificable;Total;2016T2;4.293
Ambos sexos;No clasificable;Total;2016T1;4.283,2
Ambos sexos;No clasificable;Total;2015T4;4.258,2
Ambos sexos;No clasificable;Total;2015T3;4.232,1
Ambos sexos;No clasificable;Total;2015T2;4.228
Ambos sexos;No clasificable;Total;2015T1;4.169,9
Ambos sexos;No clasificable;Total;2014T4;4.138,5
Ambos sexos;No clasificable;Total;2014T3;4.217
Ambos sexos;No clasificable;Total;2014T2;4.201,8
Ambos sexos;No clasificable;Total;2014T1;4.200
Ambos sexos;No clasificable;Total;2013T4;4.221
Ambos sexos;No clasificable;Total;2013T3;4.273,1
Ambos sexos;No clasificable;Total;2013T2;4.253,1
Ambos sexos;No clasificable;Total;2013T1;4.227,3
Ambos sexos;No clasificable;Total;2012T4;4.226,5
Ambos sexos;No clasificable;Total;2012T3;4.257,2
Ambos sexos;No clasificable;Total;2012T2;4.212
Ambos sexos;No clasificable;Total;2012T1;4.197,4
Ambos sexos;No clasificable;Total;2011T4;4.192,1
Ambos sexos;No clasificable;Total;2011T3;4.174,9
Ambos sexos;No clasificable;Total;2011T2;4.171,8
Ambos sexos;No clasificable;Total;2011T1;4.095,4
Ambos sexos;No clasificable;Total;2010T4;4.067,5
Ambos sexos;No clasificable;Total;2010T3;4.075,8
Ambos sexos;No clasificable;Total;2010T2;4.056,8
Ambos sexos;No clasificable;Total;2010T1;4.023,3
Ambos sexos;No clasificable;Total;2009T4;3.991,9
Ambos sexos;No clasificable;Total;2009T3;4.009,6
Ambos sexos;No clasificable;Total;2009T2;3.954,5
Ambos sexos;No clasificable;Total;2009T1;3.843,1
Ambos sexos;No clasificable;Total;2008T4;3.866
Ambos sexos;No clasificable;Total;2008T3;3.815,6
Ambos sexos;No clasificable;Total;2008T2;3.803,6
Ambos sexos;No clasificable;Total;2008T1;3.801,9
Ambos sexos;No clasificable;Total;2007T4;3.812,1
Ambos sexos;No clasificable;Total;2007T3;3.793,7
Ambos sexos;No clasificable;Total;2007T2;3.761,2
Ambos sexos;No clasificable;Total;2007T1;3.701,9
Ambos sexos;No clasificable;Total;2006T4;3.645,4
Ambos sexos;No clasificable;Total;2006T3;3.607,4
Ambos sexos;No clasificable;Total;2006T2;3.580,6
Ambos sexos;No clasificable;Total;2006T1;3.574,3
Ambos sexos;No clasificable;Total;2005T4;3.466,7
Ambos sexos;No clasificable;Total;2005T3;3.427,4
Ambos sexos;No clasificable;Total;2005T2;3.402,1
Ambos sexos;No clasificable;Total;2005T1;3.390,1
Ambos sexos;No clasificable;De 16 a 19 años;2025T4;15,5
Ambos sexos;No clasificable;De 16 a 19 años;2025T3;20,7
Ambos sexos;No clasificable;De 16 a 19 años;2025T2;17,6
Ambos sexos;No clasificable;De 16 a 19 años;2025T1;17,9
Ambos sexos;No clasificable;De 16 a 19 años;2024T4;7,9
Ambos sexos;No clasificable;De 16 a 19 años;2024T3;20,7
Ambos sexos;No clasificable;De 16 a 19 años;2024T2;24,9
Ambos sexos;No clasificable;De 16 a 19 años;2024T1;11,2
Ambos sexos;No clasificable;De 16 a 19 años;2023T4;10
Ambos sexos;No clasificable;De 16 a 19 años;2023T3;18
Ambos sexos;No clasificable;De 16 a 19 años;2023T2;17,8
Ambos sexos;No clasificable;De 16 a 19 años;2023T1;10,3
Ambos sexos;No clasificable;De 16 a 19 años;2022T4;11
Ambos sexos;No clasificable;De 16 a 19 años;2022T3;16,5
Ambos sexos;No clasificable;De 16 a 19 años;2022T2;18,4
Ambos sexos;No clasificable;De 16 a 19 años;2022T1;12,1
Ambos sexos;No clasificable;De 16 a 19 años;2021T4;6,8
Ambos sexos;No clasificable;De 16 a 19 años;2021T3;13,9
Ambos sexos;No clasificable;De 16 a 19 años;2021T2;18,5
Ambos sexos;No clasificable;De 16 a 19 años;2021T1;11,7
Ambos sexos;No clasificable;De 16 a 19 años;2020T4;6,6
Ambos sexos;No clasificable;De 16 a 19 años;2020T3;13,4
Ambos sexos;No clasificable;De 16 a 19 años;2020T2;7,5
Ambos sexos;No clasificable;De 16 a 19 años;2020T1;8,1
Ambos sexos;No clasificable;De 16 a 19 años;2019T4;6,4
Ambos sexos;No clasificable;De 16 a 19 años;2019T3;19,4
Ambos sexos;No clasificable;De 16 a 19 años;2019T2;18,8
Ambos sexos;No clasificable;De 16 a 19 años;2019T1;12,2
Ambos sexos;No clasificable;De 16 a 19 años;2018T4;10,8
Ambos sexos;No clasificable;De 16 a 19 años;2018T3;18,7
Ambos sexos;No clasificable;De 16 a 19 años;2018T2;14,5
Ambos sexos;No clasificable;De 16 a 19 años;2018T1;7
Ambos sexos;No clasificable;De 16 a 19 años;2017T4;7,5
Ambos sexos;No clasificable;De 16 a 19 años;2017T3;13,2
Ambos sexos;No clasificable;De 16 a 19 años;2017T2;12,5
Ambos sexos;No clasificable;De 16 a 19 años;2017T1;14,3
Ambos sexos;No clasificable;De 16 a 19 años;2016T4;9,8
Ambos sexos;No clasificable;De 16 a 19 años;2016T3;13,1
Ambos sexos;No clasificable;De 16 a 19 años;2016T2;9,8
Ambos sexos;No clasificable;De 16 a 19 años;2016T1;11,3
Ambos sexos;No clasificable;De 16 a 19 años;2015T4;9,6
Ambos sexos;No clasificable;De 16 a 19 años;2015T3;11,7
Ambos sexos;No clasificable;De 16 a 19 años;2015T2;12,9
Ambos sexos;No clasificable;De 16 a 19 años;2015T1;7,9
Ambos sexos;No clasificable;De 16 a 19 años;2014T4;9,4
Ambos sexos;No clasificable;De 16 a 19 años;2014T3;16,9
Ambos sexos;No clasificable;De 16 a 19 años;2014T2;15,2
Ambos sexos;No clasificable;De 16 a 19 años;2014T1;9,7
Ambos sexos;No clasificable;De 16 a 19 años;2013T4;9,5
Ambos sexos;No clasificable;De 16 a 19 años;2013T3;16,4
Ambos sexos;No clasificable;De 16 a 19 años;2013T2;22,8
Ambos sexos;No clasificable;De 16 a 19 años;2013T1;13,1
Ambos sexos;No clasificable;De 16 a 19 años;2012T4;8,7
Ambos sexos;No clasificable;De 16 a 19 años;2012T3;15,6
Ambos sexos;No clasificable;De 16 a 19 años;2012T2;17,7
Ambos sexos;No clasificable;De 16 a 19 años;2012T1;13,6
Ambos sexos;No clasificable;De 16 a 19 años;2011T4;10,8
Ambos sexos;No clasificable;De 16 a 19 años;2011T3;18,4
Ambos sexos;No clasificable;De 16 a 19 años;2011T2;21,4
Ambos sexos;No clasificable;De 16 a 19 años;2011T1;10
Ambos sexos;No clasificable;De 16 a 19 años;2010T4;15,4
Ambos sexos;No clasificable;De 16 a 19 años;2010T3;15,3
Ambos sexos;No clasificable;De 16 a 19 años;2010T2;17,5
Ambos sexos;No clasificable;De 16 a 19 años;2010T1;21,8
Ambos sexos;No clasificable;De 16 a 19 años;2009T4;11,8
Ambos sexos;No clasificable;De 16 a 19 años;2009T3;25,4
Ambos sexos;No clasificable;De 16 a 19 años;2009T2;21,9
Ambos sexos;No clasificable;De 16 a 19 años;2009T1;14,2
Ambos sexos;No clasificable;De 16 a 19 años;2008T4;18
Ambos sexos;No clasificable;De 16 a 19 años;2008T3;21,8
Ambos sexos;No clasificable;De 16 a 19 años;2008T2;22,6
Ambos sexos;No clasificable;De 16 a 19 años;2008T1;13,4
Ambos sexos;No clasificable;De 16 a 19 años;2007T4;22
Ambos sexos;No clasificable;De 16 a 19 años;2007T3;27,4
Ambos sexos;No clasificable;De 16 a 19 años;2007T2;25,6
Ambos sexos;No clasificable;De 16 a 19 años;2007T1;16,4
Ambos sexos;No clasificable;De 16 a 19 años;2006T4;11,2
Ambos sexos;No clasificable;De 16 a 19 años;2006T3;17,5
Ambos sexos;No clasificable;De 16 a 19 años;2006T2;24,9
Ambos sexos;No clasificable;De 16 a 19 años;2006T1;20,7
Ambos sexos;No clasificable;De 16 a 19 años;2005T4;13,8
Ambos sexos;No clasificable;De 16 a 19 años;2005T3;21,3
Ambos sexos;No clasificable;De 16 a 19 años;2005T2;26,7
Ambos sexos;No clasificable;De 16 a 19 años;2005T1;21,2
Ambos sexos;No clasificable;De 20 a 24 años;2025T4;31,8
Ambos sexos;No clasificable;De 20 a 24 años;2025T3;38,3
Ambos sexos;No clasificable;De 20 a 24 años;2025T2;36,1
Ambos sexos;No clasificable;De 20 a 24 años;2025T1;30,6
Ambos sexos;No clasificable;De 20 a 24 años;2024T4;30
Ambos sexos;No clasificable;De 20 a 24 años;2024T3;24,8
Ambos sexos;No clasificable;De 20 a 24 años;2024T2;45,9
Ambos sexos;No clasificable;De 20 a 24 años;2024T1;30
Ambos sexos;No clasificable;De 20 a 24 años;2023T4;22,2
Ambos sexos;No clasificable;De 20 a 24 años;2023T3;28,2
Ambos sexos;No clasificable;De 20 a 24 años;2023T2;42,2
Ambos sexos;No clasificable;De 20 a 24 años;2023T1;25,3
Ambos sexos;No clasificable;De 20 a 24 años;2022T4;25,7
Ambos sexos;No clasificable;De 20 a 24 años;2022T3;34
Ambos sexos;No clasificable;De 20 a 24 años;2022T2;36,5
Ambos sexos;No clasificable;De 20 a 24 años;2022T1;31,4
Ambos sexos;No clasificable;De 20 a 24 años;2021T4;29,8
Ambos sexos;No clasificable;De 20 a 24 años;2021T3;32,7
Ambos sexos;No clasificable;De 20 a 24 años;2021T2;35,4
Ambos sexos;No clasificable;De 20 a 24 años;2021T1;22,3
Ambos sexos;No clasificable;De 20 a 24 años;2020T4;26,6
Ambos sexos;No clasificable;De 20 a 24 años;2020T3;32,3
Ambos sexos;No clasificable;De 20 a 24 años;2020T2;29,6
Ambos sexos;No clasificable;De 20 a 24 años;2020T1;36,3
Ambos sexos;No clasificable;De 20 a 24 años;2019T4;25
Ambos sexos;No clasificable;De 20 a 24 años;2019T3;29,1
Ambos sexos;No clasificable;De 20 a 24 años;2019T2;28,9
Ambos sexos;No clasificable;De 20 a 24 años;2019T1;24,4
Ambos sexos;No clasificable;De 20 a 24 años;2018T4;19,3
Ambos sexos;No clasificable;De 20 a 24 años;2018T3;35,6
Ambos sexos;No clasificable;De 20 a 24 años;2018T2;37,6
Ambos sexos;No clasificable;De 20 a 24 años;2018T1;22,3
Ambos sexos;No clasificable;De 20 a 24 años;2017T4;27,6
Ambos sexos;No clasificable;De 20 a 24 años;2017T3;34,4
Ambos sexos;No clasificable;De 20 a 24 años;2017T2;40,9
Ambos sexos;No clasificable;De 20 a 24 años;2017T1;26,6
Ambos sexos;No clasificable;De 20 a 24 años;2016T4;23,6
Ambos sexos;No clasificable;De 20 a 24 años;2016T3;29,1
Ambos sexos;No clasificable;De 20 a 24 años;2016T2;24,2
Ambos sexos;No clasificable;De 20 a 24 años;2016T1;25,2
Ambos sexos;No clasificable;De 20 a 24 años;2015T4;28,5
Ambos sexos;No clasificable;De 20 a 24 años;2015T3;29,2
Ambos sexos;No clasificable;De 20 a 24 años;2015T2;38,6
Ambos sexos;No clasificable;De 20 a 24 años;2015T1;24,4
Ambos sexos;No clasificable;De 20 a 24 años;2014T4;27,6
Ambos sexos;No clasificable;De 20 a 24 años;2014T3;41,5
Ambos sexos;No clasificable;De 20 a 24 años;2014T2;34,3
Ambos sexos;No clasificable;De 20 a 24 años;2014T1;31,2
Ambos sexos;No clasificable;De 20 a 24 años;2013T4;24,8
Ambos sexos;No clasificable;De 20 a 24 años;2013T3;38,1
Ambos sexos;No clasificable;De 20 a 24 años;2013T2;45,1
Ambos sexos;No clasificable;De 20 a 24 años;2013T1;25,6
Ambos sexos;No clasificable;De 20 a 24 años;2012T4;27,4
Ambos sexos;No clasificable;De 20 a 24 años;2012T3;32,3
Ambos sexos;No clasificable;De 20 a 24 años;2012T2;47,4
Ambos sexos;No clasificable;De 20 a 24 años;2012T1;33,9
Ambos sexos;No clasificable;De 20 a 24 años;2011T4;30,4
Ambos sexos;No clasificable;De 20 a 24 años;2011T3;33,8
Ambos sexos;No clasificable;De 20 a 24 años;2011T2;45,8
Ambos sexos;No clasificable;De 20 a 24 años;2011T1;33
Ambos sexos;No clasificable;De 20 a 24 años;2010T4;30
Ambos sexos;No clasificable;De 20 a 24 años;2010T3;32,2
Ambos sexos;No clasificable;De 20 a 24 años;2010T2;42,8
Ambos sexos;No clasificable;De 20 a 24 años;2010T1;28,5
Ambos sexos;No clasificable;De 20 a 24 años;2009T4;33,3
Ambos sexos;No clasificable;De 20 a 24 años;2009T3;45,5
Ambos sexos;No clasificable;De 20 a 24 años;2009T2;33,1
Ambos sexos;No clasificable;De 20 a 24 años;2009T1;30,7
Ambos sexos;No clasificable;De 20 a 24 años;2008T4;35,2
Ambos sexos;No clasificable;De 20 a 24 años;2008T3;31,9
Ambos sexos;No clasificable;De 20 a 24 años;2008T2;34,1
Ambos sexos;No clasificable;De 20 a 24 años;2008T1;25
Ambos sexos;No clasificable;De 20 a 24 años;2007T4;38,7
Ambos sexos;No clasificable;De 20 a 24 años;2007T3;36,8
Ambos sexos;No clasificable;De 20 a 24 años;2007T2;41,8
Ambos sexos;No clasificable;De 20 a 24 años;2007T1;34,8
Ambos sexos;No clasificable;De 20 a 24 años;2006T4;28
Ambos sexos;No clasificable;De 20 a 24 años;2006T3;34,4
Ambos sexos;No clasificable;De 20 a 24 años;2006T2;36,5
Ambos sexos;No clasificable;De 20 a 24 años;2006T1;30,6
Ambos sexos;No clasificable;De 20 a 24 años;2005T4;28
Ambos sexos;No clasificable;De 20 a 24 años;2005T3;27,5
Ambos sexos;No clasificable;De 20 a 24 años;2005T2;37,5
Ambos sexos;No clasificable;De 20 a 24 años;2005T1;40,9
Ambos sexos;No clasificable;De 25 a 29 años;2025T4;16,8
Ambos sexos;No clasificable;De 25 a 29 años;2025T3;25,4
Ambos sexos;No clasificable;De 25 a 29 años;2025T2;33,6
Ambos sexos;No clasificable;De 25 a 29 años;2025T1;19,7
Ambos sexos;No clasificable;De 25 a 29 años;2024T4;27,7
Ambos sexos;No clasificable;De 25 a 29 años;2024T3;25,2
Ambos sexos;No clasificable;De 25 a 29 años;2024T2;28,1
Ambos sexos;No clasificable;De 25 a 29 años;2024T1;24,9
Ambos sexos;No clasificable;De 25 a 29 años;2023T4;18,8
Ambos sexos;No clasificable;De 25 a 29 años;2023T3;30,6
Ambos sexos;No clasificable;De 25 a 29 años;2023T2;24,2
Ambos sexos;No clasificable;De 25 a 29 años;2023T1;26,7
Ambos sexos;No clasificable;De 25 a 29 años;2022T4;25,6
Ambos sexos;No clasificable;De 25 a 29 años;2022T3;28,7
Ambos sexos;No clasificable;De 25 a 29 años;2022T2;23,4
Ambos sexos;No clasificable;De 25 a 29 años;2022T1;23,4
Ambos sexos;No clasificable;De 25 a 29 años;2021T4;25,3
Ambos sexos;No clasificable;De 25 a 29 años;2021T3;26,4
Ambos sexos;No clasificable;De 25 a 29 años;2021T2;21,7
Ambos sexos;No clasificable;De 25 a 29 años;2021T1;23,8
Ambos sexos;No clasificable;De 25 a 29 años;2020T4;21,1
Ambos sexos;No clasificable;De 25 a 29 años;2020T3;33,7
Ambos sexos;No clasificable;De 25 a 29 años;2020T2;24
Ambos sexos;No clasificable;De 25 a 29 años;2020T1;36,7
Ambos sexos;No clasificable;De 25 a 29 años;2019T4;27
Ambos sexos;No clasificable;De 25 a 29 años;2019T3;26,3
Ambos sexos;No clasificable;De 25 a 29 años;2019T2;27,3
Ambos sexos;No clasificable;De 25 a 29 años;2019T1;22,1
Ambos sexos;No clasificable;De 25 a 29 años;2018T4;23,7
Ambos sexos;No clasificable;De 25 a 29 años;2018T3;25,6
Ambos sexos;No clasificable;De 25 a 29 años;2018T2;20,3
Ambos sexos;No clasificable;De 25 a 29 años;2018T1;22,9
Ambos sexos;No clasificable;De 25 a 29 años;2017T4;22
Ambos sexos;No clasificable;De 25 a 29 años;2017T3;24,8
Ambos sexos;No clasificable;De 25 a 29 años;2017T2;19,9
Ambos sexos;No clasificable;De 25 a 29 años;2017T1;16,8
Ambos sexos;No clasificable;De 25 a 29 años;2016T4;17,8
Ambos sexos;No clasificable;De 25 a 29 años;2016T3;22,2
Ambos sexos;No clasificable;De 25 a 29 años;2016T2;23,8
Ambos sexos;No clasificable;De 25 a 29 años;2016T1;26,1
Ambos sexos;No clasificable;De 25 a 29 años;2015T4;20,5
Ambos sexos;No clasificable;De 25 a 29 años;2015T3;31,8
Ambos sexos;No clasificable;De 25 a 29 años;2015T2;25,2
Ambos sexos;No clasificable;De 25 a 29 años;2015T1;19
Ambos sexos;No clasificable;De 25 a 29 años;2014T4;28,2
Ambos sexos;No clasificable;De 25 a 29 años;2014T3;22,5
Ambos sexos;No clasificable;De 25 a 29 años;2014T2;23,1
Ambos sexos;No clasificable;De 25 a 29 años;2014T1;24,7
Ambos sexos;No clasificable;De 25 a 29 años;2013T4;27,5
Ambos sexos;No clasificable;De 25 a 29 años;2013T3;22,8
Ambos sexos;No clasificable;De 25 a 29 años;2013T2;27,3
Ambos sexos;No clasificable;De 25 a 29 años;2013T1;22,8
Ambos sexos;No clasificable;De 25 a 29 años;2012T4;27,2
Ambos sexos;No clasificable;De 25 a 29 años;2012T3;31,7
Ambos sexos;No clasificable;De 25 a 29 años;2012T2;27,4
Ambos sexos;No clasificable;De 25 a 29 años;2012T1;30
Ambos sexos;No clasificable;De 25 a 29 años;2011T4;36,8
Ambos sexos;No clasificable;De 25 a 29 años;2011T3;29,5
Ambos sexos;No clasificable;De 25 a 29 años;2011T2;24,9
Ambos sexos;No clasificable;De 25 a 29 años;2011T1;31,8
Ambos sexos;No clasificable;De 25 a 29 años;2010T4;26,3
Ambos sexos;No clasificable;De 25 a 29 años;2010T3;21,7
Ambos sexos;No clasificable;De 25 a 29 años;2010T2;24,8
Ambos sexos;No clasificable;De 25 a 29 años;2010T1;26,7
Ambos sexos;No clasificable;De 25 a 29 años;2009T4;35,3
Ambos sexos;No clasificable;De 25 a 29 años;2009T3;39,3
Ambos sexos;No clasificable;De 25 a 29 años;2009T2;27,7
Ambos sexos;No clasificable;De 25 a 29 años;2009T1;21,2
Ambos sexos;No clasificable;De 25 a 29 años;2008T4;27,9
Ambos sexos;No clasificable;De 25 a 29 años;2008T3;32,7
Ambos sexos;No clasificable;De 25 a 29 años;2008T2;28,1
Ambos sexos;No clasificable;De 25 a 29 años;2008T1;27
Ambos sexos;No clasificable;De 25 a 29 años;2007T4;30,6
Ambos sexos;No clasificable;De 25 a 29 años;2007T3;38,1
Ambos sexos;No clasificable;De 25 a 29 años;2007T2;40,7
Ambos sexos;No clasificable;De 25 a 29 años;2007T1;41,5
Ambos sexos;No clasificable;De 25 a 29 años;2006T4;38,5
Ambos sexos;No clasificable;De 25 a 29 años;2006T3;38,5
Ambos sexos;No clasificable;De 25 a 29 años;2006T2;44,1
Ambos sexos;No clasificable;De 25 a 29 años;2006T1;37,4
Ambos sexos;No clasificable;De 25 a 29 años;2005T4;34,7
Ambos sexos;No clasificable;De 25 a 29 años;2005T3;40,6
Ambos sexos;No clasificable;De 25 a 29 años;2005T2;40,7
Ambos sexos;No clasificable;De 25 a 29 años;2005T1;41,4
Ambos sexos;No clasificable;De 30 a 34 años;2025T4;18,4
Ambos sexos;No clasificable;De 30 a 34 años;2025T3;17,4
Ambos sexos;No clasificable;De 30 a 34 años;2025T2;18,8
Ambos sexos;No clasificable;De 30 a 34 años;2025T1;20,5
Ambos sexos;No clasificable;De 30 a 34 años;2024T4;20,8
Ambos sexos;No clasificable;De 30 a 34 años;2024T3;23,9
Ambos sexos;No clasificable;De 30 a 34 años;2024T2;21,8
Ambos sexos;No clasificable;De 30 a 34 años;2024T1;26,8
Ambos sexos;No clasificable;De 30 a 34 años;2023T4;25
