Sexo;Ocupación CNO-11;Situación profesional;Periodo;Total
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2015T1;6,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2014T4;4,6
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2014T3;6,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2014T2;4,8
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2014T1;5,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2013T4;4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2013T3;5,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2013T2;5,6
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2013T1;8,3
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2012T4;7,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2012T3;6,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2012T2;5,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2012T1;7,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2011T4;7,8
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2011T3;4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2011T2;7,8
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Ayuda en la empresa o negocio familiar;2011T1;8,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2025T4;1.878
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2025T3;1.937,4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2025T2;1.955
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2025T1;1.877,2
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2024T4;1.887,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2024T3;1.868,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2024T2;1.820
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2024T1;1.816,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2023T4;1.821,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2023T3;1.816
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2023T2;1.762,4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2023T1;1.755,6
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2022T4;1.729,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2022T3;1.735,2
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2022T2;1.705,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2022T1;1.673,8
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2021T4;1.677,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2021T3;1.686,3
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2021T2;1.682,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2021T1;1.647,4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2020T4;1.713
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2020T3;1.696,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2020T2;1.601,3
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2020T1;1.710,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2019T4;1.727,6
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2019T3;1.728,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2019T2;1.715,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2019T1;1.685,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2018T4;1.691,6
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2018T3;1.696,3
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2018T2;1.709,8
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2018T1;1.661,1
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2017T4;1.674,5
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2017T3;1.650,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2017T2;1.652,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2017T1;1.582,7
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2016T4;1.601,2
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2016T3;1.598,4
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2016T2;1.571,9
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2016T1;1.541,5
Ambos sexos;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Asalariados : Total;2015T4;1.506,7
